_id,id,fields.timeestimate,fields.description
61d42332f4d395ee22001afa,63968,21600,If I want to reduce estimate and put a value that's greater than the estimate there's an error. But I don't have any clue that I used a value out of range.\n\nIt's would be great to either change error message or show the estimate next to reduce estimate option.
61d42332f4d395ee22001afc,63616,14400,After everything is copied and configured for hg tag fully blown version in hg for future reference\n\nAlso create tags for recent ACE releases (1.0.0 up to 2.3.0)
61d42332f4d395ee22001aff,63805,21600,The idea is to get rid of mappings if it's possible.\n\nCheck if using current FishEye features like search or REST API it is possible to create a list of possible matches for a local resource.\n\nIf it's possible decide if it's also fast enough.\n\nTime box: 1day
61d42332f4d395ee22001b02,63970,21600,It happens few times but unfortunately is not reproducible all the time. Probably some additional conditions must happen.\n\nWhat I did is:\n- have TaskRepository \n- provide credentials with administration rights\n- test 'getConfiguration' soap call (works fine)\n- change credentials (without admin rights this time)\n- test 'getConfiguration' soap call once again (works fine while it should not)\n- test it several times back and forth (problem still existed - I was able to read JIRA configuration).\n\nProblem disappeared after Eclipse restart. Looks like some condition made the Connector not to refresh repo info.
61d42332f4d395ee22001b1a,63794,10800,"In Jira when I make a work log I have the possibility to use the field ""Set estimated time remaining to"". But in the Mylyn Jira-Connector this isn't available.\nIt would be great if I could set this field in the Mylyn task editor too."
61d42332f4d395ee22001b43,62995,50400,support all 4 options (available in JIRA web UI) - now only 2 are supported
61d42332f4d395ee22001b83,63273,7200,"When I want to attach a task context with a comment, which is including some Umlaute chars then somehow the Jira connector doesn't handle this Umlaute correctly. The Umlaute chars appears then as ""?""(question marks) and not for example ""ä, ö, ü, etc."".\n\nWhen I add normal comments through the rich-text editor of Mylyn in Eclipse for the task, the Umlaute are handled correctly. The problem is only with the appearing dialog when you attach a task context to the task and if you enter in this dialog a comment with Umlaute chars.\nSee attached Screenshots for detailed view of the Attach context dialog.\n\nDo I have to set a special encoding configuration for this?"
61d42332f4d395ee22001d0c,62790,43200,"painful for all close-ended fields (single and multi-selection,)"
61d42332f4d395ee22001dd0,63409,21600,Hi there - We are running Eclipse 3.4 and the software updater will not work for us.  We do make use of drop-ins.  Would it be possible for you to produce an IDE Connector drop-in?  \n\nThanks!
61d42332f4d395ee22001ddf,63761,86400,especially those resulting from adding API nature to the projects
61d42332f4d395ee22001de6,62972,3600,224911: [api] provide method for getting new task wizard\nhttps://bugs.eclipse.org/bugs/show_bug.cgi?id=224911\n...needs to be done to enable fixing this
61d42332f4d395ee22001de7,62979,300,RepositoryConfigurationAction can use org.eclipse.mylyn.tasks.ui.command.AddTaskRepository as command contribution to open the newRepositoryWizard instead of invoking mylyn internals
61d42332f4d395ee22001de9,63912,3600,"CrucibleSummarizeReviewDialog as well as CrucibleReviewChangedJob use\n\nTasksUiPlugin.getTaskJobFactory().createSynchronizeRepositoriesJob(\n						Collections.singleton(taskRepository)).schedule();\n						\nto invoke tasklist sync, but it might be sufficient to use\n\nsynchronizeJob = TasksUiPlugin.getTaskJobFactory().createSynchronizeTasksJob(\n					CrucibleCorePlugin.getRepositoryConnector(), tasks);\n					\nas ActiveReviewManager does."
61d42332f4d395ee22001df0,63557,14400,"the commons plugin com.atlassian.connector.eclipse.ui depends on org.eclipse.team.ui/core, because it also contains team-related handling for the crucible plugin.\nThis means that Bamboo depends on org.eclipse.team. If there is a driver for shipping Bamboo in an environment without org.eclipse.team, we need to split out the com.atlassian.connector.eclipse.ui (get the .team package out into a new plugin)\n\n\n{original description:\nas far as I understand the structure of the projects in Eclipse Connector we should not have in non-Crucible-specific projects Crucible dependencies.\nThis project depend on commons and explicitly on Crucible (e.g. CrucibleFile class uses stuff specific for Crucible).\nUltimately we want to have ACC bundled into independent part for each Atlassian product separately.\n\ncom.atlassian.connector.eclipse.ui.team should IMO have thus no dependencies on commons at all (just to be a general purpose utility project) and Atlassian server-specific stuff should either go to com.atlassian.eclipse.<product>.core/ui project or we should create a separate projects for them\n}"
61d42332f4d395ee22001df1,63913,172800,"currently there is a lot of duplication between classes there (especially when I added Edit comment action).\nAlso the inheritance rules and interfaces are not clear.\n \nthere is quite convoluted way of executing actions (run() in a child, which calls run() in parent which calls run(IAction) in the parent)...\nThese classes are quite difficult to understand and look fragile (setters, getters, a lot of conditions).\n\nI feel it could be seriously simplified"
61d42332f4d395ee22001df2,63294,14400,shared projects settings include:\n* .settings\n* .checkstyle\n* about.html
61d42332f4d395ee22001df3,63911,14400,Please create an according ACC story for that and link it.\n\nWorkload for PLE is very small for this story if ACC has the constants.
61d42332f4d395ee22001df4,63460,7200,it seems a common AbstractHttpSessionCallback really makes sense here. But because of the Bamboo/CrucibleServerCfg it seems we need to separate concrete implementations.
61d42332f4d395ee22001df6,63446,7200,According to what I've learnt these classes exist only because corresponding classes in Commons are not Serializable.\nBambooCachedPlan additionally has a lot of methods which are never used.\n\nI am for just making corresponding classes in ACC serializable instead of duplicating code
61d42332f4d395ee22001df7,63027,7200,"I think there should be only one RepositoryClientManger (now we have 2 com.atlassian.connector.eclipse.internal.bamboo.core.RepositoryClientManager<T, C> and com.atlassian.connector.eclipse.internal.crucible.core.RepositoryClientManager<T, C> and I am about to add the third one for FishEye and I feel bad).\nCrucible, Bamboo and FishEye repository client managers should inherit from it instead of duplicate almost 200 lines of code each.\n\nIdeally we could think about using Mylyn abstract class. Probably Steffen can tell us more "
61d42332f4d395ee22001e68,63719,43200,"How important is that? Just realized when opening CR-PLE-10 that  we do not support this (neither in JavaEditor nor in CompareEditor).\n\nOh, and I am just seeing a bug in the Jira Connector about Issue highlighting :)"
61d42332f4d395ee22001ff9,108141,28800,"The autorelease.sh script is no longer needed; we _should_ be able to use the new and cool: https://extranet.atlassian.com/display/RELENG/HOWTO+-+Using+the+plan+template+release+shortcuts\r\n\r\nSince this is quite a change, we should branch java-platform-plan-templates and try this out on the armata guinea pig."
61d42332f4d395ee2200205c,50062,172800,"Only Jira, Confluence, Fisheye are needed as Stash and Bamboo don't have WebSudo feature.\n\nFor each product:-\n1. WebSudoManager\n2. func tests\n\nUpperbound estimate 3 days for each product."
61d42332f4d395ee2200205e,50058,43200,Test end-to-end of\nProduct + Product Scope Plugin + new OAuth plugin + new Applink plugin + remote apps plugin
61d42332f4d395ee2200205f,50057,86400,"The current ApiScope in remoteapps should be split by product so that scopes can be enabled as plugin.\nStill we do not know in which project these plugins should live. Ideally they should be spread to the right products but the implementation approach we have chosen may not please them.\n\nAfter discussion with Justin, it would also be good to have a standard set of scopes across products as a starter and then products are allowed to include additional ones they wish. This will make life much easier for OAuth consumer."
61d42332f4d395ee220020ba,91920,900,"Please update your documentation sites like this one: https://confluence.atlassian.com/display/IDEPLUGIN/Installing+the+IntelliJ+Connector#InstallingtheIntelliJConnector-ManualInstallation\r\n\r\nThe download URLs on that page are *completely outdated*. \r\n\r\nPlease provide current download URLs for *released* and for *snapshot* plugin versions. \r\n\r\nIn my case, I can't use the auto update feature of the plugin because it is blocked by the company firewall. It is virtually impossible to find the download URL for snapshot builds with Google."
61d42332f4d395ee220021a5,64627,7200,"If i press ""stop work"" and when svn commit fails Work log lost"
61d42332f4d395ee220021a6,64608,14400,"In all versions when i close project or reopening project ""Atlassian Connector"" button ""start work"" not working anymore, Im using ""JetBrains PHPStorm 4.0.3"""
